event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Бой Хабиб - Порье,02.09.2019,3137855,S,02.09.2019,2019,0,"25863,25",3137855,1
Бой Хабиб - Порье,09.09.2019,321155,S,02.09.2019,2019,1,"25863,25",3137855,"0,1023485789"
Бой Хабиб - Порье,16.09.2019,44397,S,02.09.2019,2019,2,"25863,25",3137855,"0,01414883734"
Бой Хабиб - Порье,23.09.2019,18984,S,02.09.2019,2019,3,"25863,25",3137855,"0,00604999275"
Бой Хабиб - Порье,30.09.2019,8547,S,02.09.2019,2019,4,"25863,25",3137855,"0,002723835231"
Бой Хабиб - Порье,07.10.2019,14151,S,02.09.2019,2019,5,"25863,25",3137855,"0,004509768616"
Бой Хабиб - Порье,14.10.2019,10256,S,02.09.2019,2019,6,"25863,25",3137855,"0,003268474802"
Бой Хабиб - Порье,21.10.2019,9167,S,02.09.2019,2019,7,"25863,25",3137855,"0,002921422437"
Бой Хабиб - Порье,28.10.2019,8972,S,02.09.2019,2019,8,"25863,25",3137855,"0,002859278074"
Бой Хабиб - Порье,04.11.2019,9739,S,02.09.2019,2019,9,"25863,25",3137855,"0,003103712568"
Бой Хабиб - Порье,11.11.2019,7045,S,02.09.2019,2019,10,"25863,25",3137855,"0,002245164292"
Бой Хабиб - Порье,18.11.2019,6427,S,02.09.2019,2019,11,"25863,25",3137855,"0,002048214465"
Бой Хабиб - Порье,25.11.2019,8247,S,02.09.2019,2019,12,"25863,25",3137855,"0,002628228519"
Бой Хабиб -Гейджи,21.09.2020,66521,S,19.10.2020,2020,-4,"114708,25",8517063,"0,007810321469"
Бой Хабиб -Гейджи,28.09.2020,73228,S,19.10.2020,2020,-3,"114708,25",8517063,"0,0085977995"
Бой Хабиб -Гейджи,05.10.2020,113589,S,19.10.2020,2020,-2,"114708,25",8517063,"0,01333663964"
Бой Хабиб -Гейджи,12.10.2020,205495,S,19.10.2020,2020,-1,"114708,25",8517063,"0,02412744863"
Бой Хабиб -Гейджи,19.10.2020,8517063,S,19.10.2020,2020,0,"114708,25",8517063,1
Бой Хабиб -Гейджи,26.10.2020,854839,S,19.10.2020,2020,1,"114708,25",8517063,"0,1003678146"
Бой Хабиб -Гейджи,02.11.2020,126899,S,19.10.2020,2020,2,"114708,25",8517063,"0,01489938492"
Бой Хабиб -Гейджи,09.11.2020,70791,S,19.10.2020,2020,3,"114708,25",8517063,"0,008311668001"
Бой Хабиб -Гейджи,16.11.2020,58495,S,19.10.2020,2020,4,"114708,25",8517063,"0,006867977846"
Бой Хабиб -Гейджи,23.11.2020,63369,S,19.10.2020,2020,5,"114708,25",8517063,"0,007440240844"
Бой Хабиб -Гейджи,30.11.2020,38591,S,19.10.2020,2020,6,"114708,25",8517063,"0,00453102202"
Бой Хабиб -Гейджи,07.12.2020,36895,S,19.10.2020,2020,7,"114708,25",8517063,"0,004331892344"
Бой Хабиб -Гейджи,14.12.2020,33046,S,19.10.2020,2020,8,"114708,25",8517063,"0,003879975996"
Бой Хабиб -Гейджи,21.12.2020,27098,S,19.10.2020,2020,9,"114708,25",8517063,"0,003181613192"
Бой Хабиб -Гейджи,28.12.2020,26008,S,19.10.2020,2020,10,"114708,25",8517063,"0,003053634803"
Бой Хабиб -Гейджи,04.01.2021,36014,S,19.10.2020,2020,11,"114708,25",8517063,"0,00422845293"
Бой Хабиб -Гейджи,11.01.2021,36392,S,19.10.2020,2020,12,"114708,25",8517063,"0,004272834427"
Болезнь Льва Лещенко,24.02.2020,44838,DIS,23.03.2020,2020,-4,"44913,25",1520101,"0,02949672423"
Болезнь Льва Лещенко,02.03.2020,46094,DIS,23.03.2020,2020,-3,"44913,25",1520101,"0,03032298512"
Болезнь Льва Лещенко,09.03.2020,42401,DIS,23.03.2020,2020,-2,"44913,25",1520101,"0,02789354128"
Болезнь Льва Лещенко,16.03.2020,46320,DIS,23.03.2020,2020,-1,"44913,25",1520101,"0,03047165945"
Болезнь Льва Лещенко,23.03.2020,1520101,DIS,23.03.2020,2020,0,"44913,25",1520101,1
Болезнь Льва Лещенко,30.03.2020,482890,DIS,23.03.2020,2020,1,"44913,25",1520101,"0,3176696812"
Болезнь Льва Лещенко,06.04.2020,187148,DIS,23.03.2020,2020,2,"44913,25",1520101,"0,1231155035"
Болезнь Льва Лещенко,13.04.2020,86631,DIS,23.03.2020,2020,3,"44913,25",1520101,"0,05699029209"
Болезнь Льва Лещенко,20.04.2020,86019,DIS,23.03.2020,2020,4,"44913,25",1520101,"0,05658768727"
Болезнь Льва Лещенко,27.04.2020,98933,DIS,23.03.2020,2020,5,"44913,25",1520101,"0,06508317539"
Болезнь Льва Лещенко,04.05.2020,261522,DIS,23.03.2020,2020,6,"44913,25",1520101,"0,1720425156"
Болезнь Льва Лещенко,11.05.2020,56613,DIS,23.03.2020,2020,7,"44913,25",1520101,"0,03724292004"
Болезнь Льва Лещенко,18.05.2020,44171,DIS,23.03.2020,2020,8,"44913,25",1520101,"0,0290579376"
Болезнь Льва Лещенко,25.05.2020,38508,DIS,23.03.2020,2020,9,"44913,25",1520101,"0,02533252725"
Болезнь Льва Лещенко,01.06.2020,48215,DIS,23.03.2020,2020,10,"44913,25",1520101,"0,03171828714"
Болезнь Льва Лещенко,08.06.2020,41825,DIS,23.03.2020,2020,11,"44913,25",1520101,"0,02751461909"
Болезнь Льва Лещенко,15.06.2020,37026,DIS,23.03.2020,2020,12,"44913,25",1520101,"0,02435759203"
Взрыв в Бейруте,06.07.2020,3420,DIS,03.08.2020,2020,-4,3723,2378565,"0,001437841724"
Взрыв в Бейруте,13.07.2020,3304,DIS,03.08.2020,2020,-3,3723,2378565,"0,001389072823"
Взрыв в Бейруте,20.07.2020,4298,DIS,03.08.2020,2020,-2,3723,2378565,"0,001806971851"
Взрыв в Бейруте,27.07.2020,3870,DIS,03.08.2020,2020,-1,3723,2378565,"0,001627031424"
Взрыв в Бейруте,03.08.2020,2378565,DIS,03.08.2020,2020,0,3723,2378565,1
Взрыв в Бейруте,10.08.2020,205922,DIS,03.08.2020,2020,1,3723,2378565,"0,0865740478"
Взрыв в Бейруте,17.08.2020,46257,DIS,03.08.2020,2020,2,3723,2378565,"0,01944743995"
Взрыв в Бейруте,24.08.2020,21311,DIS,03.08.2020,2020,3,3723,2378565,"0,008959603795"
Взрыв в Бейруте,31.08.2020,20085,DIS,03.08.2020,2020,4,3723,2378565,"0,008444166966"
Взрыв в Бейруте,07.09.2020,24972,DIS,03.08.2020,2020,5,3723,2378565,"0,01049876711"
Взрыв в Бейруте,14.09.2020,12973,DIS,03.08.2020,2020,6,3723,2378565,"0,005454128855"
Взрыв в Бейруте,21.09.2020,10866,DIS,03.08.2020,2020,7,3723,2378565,"0,004568300635"
Взрыв в Бейруте,28.09.2020,10829,DIS,03.08.2020,2020,8,3723,2378565,"0,004552745037"
Взрыв в Бейруте,05.10.2020,14941,DIS,03.08.2020,2020,9,3723,2378565,"0,006281518479"
Взрыв в Бейруте,12.10.2020,10447,DIS,03.08.2020,2020,10,3723,2378565,"0,004392144003"
Взрыв в Бейруте,19.10.2020,10526,DIS,03.08.2020,2020,11,3723,2378565,"0,004425357306"
Взрыв в Бейруте,26.10.2020,11536,DIS,03.08.2020,2020,12,3723,2378565,"0,004849983078"
Взрыв домов в Магнитогорске,03.12.2018,642434,DIS,31.12.2018,2018,-4,646089,4096621,"0,1568204625"
Взрыв домов в Магнитогорске,10.12.2018,617252,DIS,31.12.2018,2018,-3,646089,4096621,"0,1506734453"
Взрыв домов в Магнитогорске,17.12.2018,652981,DIS,31.12.2018,2018,-2,646089,4096621,"0,1593950234"
Взрыв домов в Магнитогорске,24.12.2018,671689,DIS,31.12.2018,2018,-1,646089,4096621,"0,1639617138"
Взрыв домов в Магнитогорске,31.12.2018,4096621,DIS,31.12.2018,2018,0,646089,4096621,1
Взрыв домов в Магнитогорске,07.01.2019,1133567,DIS,31.12.2018,2018,1,646089,4096621,"0,2767078038"
Взрыв домов в Магнитогорске,14.01.2019,950038,DIS,31.12.2018,2018,2,646089,4096621,"0,2319077113"
Взрыв домов в Магнитогорске,21.01.2019,908169,DIS,31.12.2018,2018,3,646089,4096621,"0,221687337"
Взрыв домов в Магнитогорске,28.01.2019,816459,DIS,31.12.2018,2018,4,646089,4096621,"0,1993005943"
Взрыв домов в Магнитогорске,04.02.2019,861722,DIS,31.12.2018,2018,5,646089,4096621,"0,2103494563"
Взрыв домов в Магнитогорске,11.02.2019,701768,DIS,31.12.2018,2018,6,646089,4096621,"0,1713041065"
Взрыв домов в Магнитогорске,18.02.2019,682693,DIS,31.12.2018,2018,7,646089,4096621,"0,16664783"
Взрыв домов в Магнитогорске,25.02.2019,732539,DIS,31.12.2018,2018,8,646089,4096621,"0,1788154189"
Взрыв домов в Магнитогорске,04.03.2019,649263,DIS,31.12.2018,2018,9,646089,4096621,"0,1584874461"
Взрыв домов в Магнитогорске,11.03.2019,676988,DIS,31.12.2018,2018,10,646089,4096621,"0,1652552189"
Взрыв домов в Магнитогорске,18.03.2019,645899,DIS,31.12.2018,2018,11,646089,4096621,"0,1576662816"
Взрыв домов в Магнитогорске,25.03.2019,643995,DIS,31.12.2018,2018,12,646089,4096621,"0,1572015083"
Встреча Путина и Трампа на Аляске,14.07.2025,120264,W,11.08.2025,2025,-4,"236922,5",3219844,"0,03735087787"
Встреча Путина и Трампа на Аляске,21.07.2025,112540,W,11.08.2025,2025,-3,"236922,5",3219844,"0,03495200389"
Встреча Путина и Трампа на Аляске,28.07.2025,136822,W,11.08.2025,2025,-2,"236922,5",3219844,"0,04249336303"
Встреча Путина и Трампа на Аляске,04.08.2025,578064,W,11.08.2025,2025,-1,"236922,5",3219844,"0,1795316792"
Встреча Путина и Трампа на Аляске,11.08.2025,3219844,W,11.08.2025,2025,0,"236922,5",3219844,1
Встреча Путина и Трампа на Аляске,18.08.2025,424739,W,11.08.2025,2025,1,"236922,5",3219844,"0,1319129126"
Встреча Путина и Трампа на Аляске,25.08.2025,166432,W,11.08.2025,2025,2,"236922,5",3219844,"0,05168946073"
Встреча Путина и Трампа на Аляске,01.09.2025,135585,W,11.08.2025,2025,3,"236922,5",3219844,"0,04210918293"
Встреча Путина и Трампа на Аляске,08.09.2025,131552,W,11.08.2025,2025,4,"236922,5",3219844,"0,04085663777"
Встреча Путина и Трампа на Аляске,15.09.2025,133235,W,11.08.2025,2025,5,"236922,5",3219844,"0,04137933391"
Встреча Путина и Трампа на Аляске,22.09.2025,138604,W,11.08.2025,2025,6,"236922,5",3219844,"0,04304680599"
Встреча Путина и Трампа на Аляске,29.09.2025,140458,W,11.08.2025,2025,7,"236922,5",3219844,"0,04362261029"
Встреча Путина и Трампа на Аляске,06.10.2025,143401,W,11.08.2025,2025,8,"236922,5",3219844,"0,04453662972"
Встреча Путина и Трампа на Аляске,13.10.2025,186280,W,11.08.2025,2025,9,"236922,5",3219844,"0,05785373453"
Встреча Путина и Трампа на Аляске,20.10.2025,154060,W,11.08.2025,2025,10,"236922,5",3219844,"0,04784703855"
Встреча Путина и Трампа на Аляске,27.10.2025,144537,W,11.08.2025,2025,11,"236922,5",3219844,"0,04488944185"
Встреча Путина и Трампа на Аляске,03.11.2025,149885,W,11.08.2025,2025,12,"236922,5",3219844,"0,04655039188"
Вступление Швеции и Финляндии в НАТО,13.03.2023,1847905,P,10.04.2023,2023,-4,"2018257,25",6871589,"0,2689196051"
Вступление Швеции и Финляндии в НАТО,20.03.2023,1898068,P,10.04.2023,2023,-3,"2018257,25",6871589,"0,2762196633"
Вступление Швеции и Финляндии в НАТО,27.03.2023,2044806,P,10.04.2023,2023,-2,"2018257,25",6871589,"0,2975739672"
Вступление Швеции и Финляндии в НАТО,03.04.2023,2282250,P,10.04.2023,2023,-1,"2018257,25",6871589,"0,3321284204"
Вступление Швеции и Финляндии в НАТО,10.04.2023,6871589,P,10.04.2023,2023,0,"2018257,25",6871589,1
Вступление Швеции и Финляндии в НАТО,17.04.2023,2077918,P,10.04.2023,2023,1,"2018257,25",6871589,"0,3023926489"
Вступление Швеции и Финляндии в НАТО,24.04.2023,1696506,P,10.04.2023,2023,2,"2018257,25",6871589,"0,246887001"
Вступление Швеции и Финляндии в НАТО,01.05.2023,1624820,P,10.04.2023,2023,3,"2018257,25",6871589,"0,2364547705"
Вступление Швеции и Финляндии в НАТО,08.05.2023,1626259,P,10.04.2023,2023,4,"2018257,25",6871589,"0,2366641835"
Вступление Швеции и Финляндии в НАТО,15.05.2023,1582706,P,10.04.2023,2023,5,"2018257,25",6871589,"0,230326057"
Вступление Швеции и Финляндии в НАТО,22.05.2023,1571965,P,10.04.2023,2023,6,"2018257,25",6871589,"0,2287629542"
Вступление Швеции и Финляндии в НАТО,29.05.2023,1574271,P,10.04.2023,2023,7,"2018257,25",6871589,"0,2290985389"
Вступление Швеции и Финляндии в НАТО,05.06.2023,1498153,P,10.04.2023,2023,8,"2018257,25",6871589,"0,2180213339"
Вступление Швеции и Финляндии в НАТО,12.06.2023,1480314,P,10.04.2023,2023,9,"2018257,25",6871589,"0,2154252823"
Вступление Швеции и Финляндии в НАТО,19.06.2023,1439461,P,10.04.2023,2023,10,"2018257,25",6871589,"0,209480078"
Вступление Швеции и Финляндии в НАТО,26.06.2023,1440398,P,10.04.2023,2023,11,"2018257,25",6871589,"0,2096164366"
Вступление Швеции и Финляндии в НАТО,03.07.2023,1344049,P,10.04.2023,2023,12,"2018257,25",6871589,"0,19559508"
Вторжение в Суджу,08.07.2024,38150,W,05.08.2024,2024,-4,"29308,75",1931647,"0,01974998538"
Вторжение в Суджу,15.07.2024,26689,W,05.08.2024,2024,-3,"29308,75",1931647,"0,01381670668"
Вторжение в Суджу,22.07.2024,25628,W,05.08.2024,2024,-2,"29308,75",1931647,"0,01326743447"
Вторжение в Суджу,29.07.2024,26768,W,05.08.2024,2024,-1,"29308,75",1931647,"0,01385760442"
Вторжение в Суджу,05.08.2024,1931647,W,05.08.2024,2024,0,"29308,75",1931647,1
Вторжение в Суджу,12.08.2024,652296,W,05.08.2024,2024,1,"29308,75",1931647,"0,3376890291"
Вторжение в Суджу,19.08.2024,268443,W,05.08.2024,2024,2,"29308,75",1931647,"0,1389710439"
Вторжение в Суджу,26.08.2024,145712,W,05.08.2024,2024,3,"29308,75",1931647,"0,07543407258"
Вторжение в Суджу,02.09.2024,97335,W,05.08.2024,2024,4,"29308,75",1931647,"0,05038964159"
Вторжение в Суджу,09.09.2024,84429,W,05.08.2024,2024,5,"29308,75",1931647,"0,0437082966"
Вторжение в Суджу,16.09.2024,86960,W,05.08.2024,2024,6,"29308,75",1931647,"0,04501857741"
Вторжение в Суджу,23.09.2024,90243,W,05.08.2024,2024,7,"29308,75",1931647,"0,04671816331"
Вторжение в Суджу,30.09.2024,65917,W,05.08.2024,2024,8,"29308,75",1931647,"0,03412476503"
Вторжение в Суджу,07.10.2024,76200,W,05.08.2024,2024,9,"29308,75",1931647,"0,03944820146"
Вторжение в Суджу,14.10.2024,75112,W,05.08.2024,2024,10,"29308,75",1931647,"0,03888495155"
Вторжение в Суджу,21.10.2024,69714,W,05.08.2024,2024,11,"29308,75",1931647,"0,0360904451"
Вторжение в Суджу,28.10.2024,62773,W,05.08.2024,2024,12,"29308,75",1931647,"0,03249713845"
Выборы в ГД 2021,23.08.2021,383544,P,20.09.2021,2021,-4,1358266,8780595,"0,04368086673"
Выборы в ГД 2021,30.08.2021,456803,P,20.09.2021,2021,-3,1358266,8780595,"0,05202415098"
Выборы в ГД 2021,06.09.2021,614098,P,20.09.2021,2021,-2,1358266,8780595,"0,06993808506"
Выборы в ГД 2021,13.09.2021,3978619,P,20.09.2021,2021,-1,1358266,8780595,"0,4531149654"
Выборы в ГД 2021,20.09.2021,8780595,P,20.09.2021,2021,0,1358266,8780595,1
Выборы в ГД 2021,27.09.2021,269976,P,20.09.2021,2021,1,1358266,8780595,"0,0307468913"
Выборы в ГД 2021,04.10.2021,105295,P,20.09.2021,2021,2,1358266,8780595,"0,01199178416"
Выборы в ГД 2021,11.10.2021,78414,P,20.09.2021,2021,3,1358266,8780595,"0,008930374308"
Выборы в ГД 2021,18.10.2021,64340,P,20.09.2021,2021,4,1358266,8780595,"0,007327521654"
Выборы в ГД 2021,25.10.2021,63327,P,20.09.2021,2021,5,1358266,8780595,"0,007212153618"
Выборы в ГД 2021,01.11.2021,44767,P,20.09.2021,2021,6,1358266,8780595,"0,005098401646"
Выборы в ГД 2021,08.11.2021,47874,P,20.09.2021,2021,7,1358266,8780595,"0,005452250104"
Выборы в ГД 2021,15.11.2021,47840,P,20.09.2021,2021,8,1358266,8780595,"0,005448377929"
Выборы в ГД 2021,22.11.2021,47354,P,20.09.2021,2021,9,1358266,8780595,"0,005393028605"
Выборы в ГД 2021,29.11.2021,42978,P,20.09.2021,2021,10,1358266,8780595,"0,004894656911"
Выборы в ГД 2021,06.12.2021,39177,P,20.09.2021,2021,11,1358266,8780595,"0,004461770529"
Выборы в ГД 2021,13.12.2021,38419,P,20.09.2021,2021,12,1358266,8780595,"0,004375443805"
Выборы в США 2024,07.10.2024,146766,P,04.11.2024,2024,-4,"276459,5",3759055,"0,03904332339"
Выборы в США 2024,14.10.2024,170174,P,04.11.2024,2024,-3,"276459,5",3759055,"0,04527042036"
Выборы в США 2024,21.10.2024,212054,P,04.11.2024,2024,-2,"276459,5",3759055,"0,05641151832"
Выборы в США 2024,28.10.2024,576844,P,04.11.2024,2024,-1,"276459,5",3759055,"0,1534545251"
